"TOA5","10277","CR300","10277","CR300-CELL205.Std.10.04","CPU:KS003.CR300","37658","Table1"
"TIMESTAMP","RECORD","station","farm","field","latitude","longitude","altitude","battery_voltage_Min","PTemp_Avg","counts_1_Tot","counts_2_Tot","solar_flux_density_Avg","lightning_strike_count_Tot","precipitation_Tot","strike_distance_Min","wind_speed_Avg","wind_direction_Avg","wind_speed_gust_Max","air_temperature_Avg","vapor_pressure_Avg","barometric_pressure_Avg","relative_humidity_Avg","humidity_sensor_temperature_Avg","tilt_north_south_Avg","tilt_west_east_Avg","NDVI_Avg"
"2022-06-25 23:00:00",11173,"KS003","Flickner","Rainfed South",38.2346,-97.5709,455,12.66,24.59,186,230,0,0,0,0,5.55,344.2,8.54,22.3,19.5,969,72.3,23.5,-0.2,0.6,"NAN"
"2022-06-25 23:15:00",11174,"KS003","Flickner","Rainfed South",38.2346,-97.5709,455,12.64,23.51,177,244,0,0,0,0,5.09,347.1,7.48,21.5,18.9,969,73.9,21.8,-0.2,0.7,"NAN"
"2022-06-25 23:30:00",11175,"KS003","Flickner","Rainfed South",38.2346,-97.5709,455,12.64,22.93,162,246,0,0,0,0,4.48,345,6.65,21.3,18.8,969,74.3,21.3,-2.1,-0.1,"NAN"
"2022-06-25 23:45:00",11176,"KS003","Flickner","Rainfed South",38.2346,-97.5709,455,12.64,22.82,182,229,0,0,0,0,4.11,343.1,6.91,21.4,18.5,969,72.4,21.2,0.1,-0.5,"NAN"
"2022-06-26 00:00:00",11177,"KS003","Flickner","Rainfed South",38.2346,-97.5709,455,12.63,22.71,190,208,0,0,0,0,4.83,353.9,9.01,21.5,17.9,969,69.9,21.3,0.4,-2.5,"NAN"
"2022-06-26 00:15:00",11178,"KS003","Flickner","Rainfed South",38.2346,-97.5709,455,12.63,22.36,199,264,0,1,0,12,4.62,353.1,6.88,21.1,17.5,969,70,21.1,0.1,-0.3,"NAN"
"2022-06-26 00:30:00",11179,"KS003","Flickner","Rainfed South",38.2346,-97.5709,455,12.62,22.32,200,217,0,0,0,0,3.95,350.9,7.15,21.3,17.2,969,67.7,21,-0.7,0.3,"NAN"
"2022-06-26 00:45:00",11180,"KS003","Flickner","Rainfed South",38.2346,-97.5709,455,12.62,22.43,170,232,0,0,0,0,4.23,355.6,7.36,21.4,16.9,969,66.1,21.2,-0.3,-0.4,-1
"2022-06-26 01:00:00",11181,"KS003","Flickner","Rainfed South",38.2346,-97.5709,455,12.61,22.43,181,225,0,1,0,8,3.66,354.7,6.39,21.3,16.7,969,66.1,21.2,-0.5,-0.2,"NAN"
"2022-06-26 01:15:00",11182,"KS003","Flickner","Rainfed South",38.2346,-97.5709,455,12.61,22.45,167,242,0,3,0,8,4.8,355.7,7.18,21.3,16.4,969,64.6,21.2,-0.6,-0.3,"NAN"
"2022-06-26 01:30:00",11183,"KS003","Flickner","Rainfed South",38.2346,-97.5709,455,12.61,22.47,173,231,0,1,0,10,4.39,349.2,7.52,21.5,16,969,62.8,21.3,0.5,-0.1,"NAN"
"2022-06-26 01:45:00",11184,"KS003","Flickner","Rainfed South",38.2346,-97.5709,455,12.6,22.45,177,218,0,2,0,17,4.37,360,10.08,21.3,15.8,970,62.3,21.3,0,-0.4,"NAN"
"2022-06-26 02:00:00",11185,"KS003","Flickner","Rainfed South",38.2346,-97.5709,455,12.59,22.3,185,251,0,0,0,0,3.08,1.1,4.87,21.1,15.7,970,63,21.1,-0.1,-0.3,"NAN"
"2022-06-26 02:15:00",11186,"KS003","Flickner","Rainfed South",38.2346,-97.5709,455,12.58,22.22,186,251,0,0,0,0,2.89,359.3,4.95,21,15.4,971,62,21,0,-0.2,"NAN"
"2022-06-26 02:30:00",11187,"KS003","Flickner","Rainfed South",38.2346,-97.5709,455,12.59,22.15,200,243,0,0,0,0,3.64,358.5,5.34,21,15.3,971,61.4,21,-0.2,-0.3,"NAN"
"2022-06-26 02:45:00",11188,"KS003","Flickner","Rainfed South",38.2346,-97.5709,455,12.59,22.12,167,218,0,1,0,37,3.54,0.2,5.41,20.9,15,971,61,20.9,0,-0.3,"NAN"
"2022-06-26 03:00:00",11189,"KS003","Flickner","Rainfed South",38.2346,-97.5709,455,12.59,22.02,171,212,0,0,0,0,3.48,1.3,5.68,20.7,14.8,971,60.8,20.8,-0.2,-0.1,"NAN"
"2022-06-26 03:15:00",11190,"KS003","Flickner","Rainfed South",38.2346,-97.5709,455,12.57,21.95,177,183,0,0,0,0,3.96,359.5,6.43,20.5,14.7,971,60.7,20.7,-0.3,0.1,"NAN"
"2022-06-26 03:30:00",11191,"KS003","Flickner","Rainfed South",38.2346,-97.5709,455,12.57,21.79,166,202,0,0,0,0,5.36,356.9,8.93,20.4,14.2,971,59.2,20.5,0.1,1.4,"NAN"
"2022-06-26 03:45:00",11192,"KS003","Flickner","Rainfed South",38.2346,-97.5709,455,12.57,21.5,186,226,0,0,0,0,5.4,1,8.94,20.1,13.9,971,59.3,20.2,0.1,-0.3,1
"2022-06-26 04:00:00",11193,"KS003","Flickner","Rainfed South",38.2346,-97.5709,455,12.57,21.22,204,207,0,1,0,6,5.66,0.9,8.97,19.9,13.5,971,58.3,20,0.1,1.2,"NAN"
"2022-06-26 04:15:00",11194,"KS003","Flickner","Rainfed South",38.2346,-97.5709,455,12.57,21.03,178,217,0,0,0,0,5.42,2.7,8.7,19.7,13.2,972,57.4,19.8,1,0,"NAN"
"2022-06-26 04:30:00",11195,"KS003","Flickner","Rainfed South",38.2346,-97.5709,455,12.55,20.84,188,206,0,1,0,1,5.48,7.4,7.88,19.8,12.7,972,55.1,19.7,-0.6,-0.2,"NAN"
"2022-06-26 04:45:00",11196,"KS003","Flickner","Rainfed South",38.2346,-97.5709,455,12.56,20.76,179,248,0,1,0,1,4.86,5.4,7.29,19.8,12.3,972,53.5,19.7,-0.1,0.1,"NAN"
"2022-06-26 05:00:00",11197,"KS003","Flickner","Rainfed South",38.2346,-97.5709,455,12.55,20.7,182,225,0,1,0,5,3.85,11.1,6.23,19.7,12.3,973,53.5,19.7,0.2,0.1,1
"2022-06-26 05:15:00",11198,"KS003","Flickner","Rainfed South",38.2346,-97.5709,455,12.55,20.69,185,237,0,0,0,0,3.58,8.8,6.09,19.7,12.1,973,52.8,19.6,-0.3,0,1
"2022-06-26 05:30:00",11199,"KS003","Flickner","Rainfed South",38.2346,-97.5709,455,12.54,20.6,180,237,1,0,0,0,2.93,1.8,5.81,19.7,11.9,974,52.2,19.6,-0.1,-0.1,-0.194
"2022-06-26 05:45:00",11200,"KS003","Flickner","Rainfed South",38.2346,-97.5709,455,12.54,20.58,196,209,3,1,0,8,1.79,346.9,2.79,19.2,12.1,974,54.5,19.4,-0.3,-0.1,0.186
"2022-06-26 06:00:00",11201,"KS003","Flickner","Rainfed South",38.2346,-97.5709,455,12.54,20.31,177,235,7,0,0,0,0.68,333.6,2.01,18.9,12.3,975,56.5,19.1,0,-0.1,0.145
"2022-06-26 06:15:00",11202,"KS003","Flickner","Rainfed South",38.2346,-97.5709,455,12.54,20.08,182,254,11,0,0,0,0.51,198.3,0.83,18.8,12.2,975,56.4,18.7,0,-0.3,0.346
"2022-06-26 06:30:00",11203,"KS003","Flickner","Rainfed South",38.2346,-97.5709,455,12.55,19.83,167,235,21,0,0,0,0.98,203.6,1.24,18.5,12.7,975,59.9,18.6,-0.1,-0.1,0.203
"2022-06-26 06:45:00",11204,"KS003","Flickner","Rainfed South",38.2346,-97.5709,455,12.58,19.72,163,225,35,1,0,12,0.87,226.9,1.4,18.2,13.9,975,67,18.4,0,-0.2,0.24
"2022-06-26 07:00:00",11205,"KS003","Flickner","Rainfed South",38.2346,-97.5709,455,12.58,19.88,162,228,49,0,0,0,1.56,262.3,2.41,18.6,13.8,975,64.4,18.4,0.1,-0.1,0.242
"2022-06-26 07:15:00",11206,"KS003","Flickner","Rainfed South",38.2346,-97.5709,455,12.62,20.15,162,204,63,0,0,0,1.42,279.4,2.09,18.8,13.9,975,64.4,18.7,-0.1,-0.2,0.228
"2022-06-26 07:30:00",11207,"KS003","Flickner","Rainfed South",38.2346,-97.5709,455,12.68,20.57,182,237,96,0,0,0,1.8,281.8,2.53,19,14,975,63.5,19,-0.2,-0.3,0.231
"2022-06-26 07:45:00",11208,"KS003","Flickner","Rainfed South",38.2346,-97.5709,455,12.79,21.24,153,231,135,0,0,0,1.42,309.4,2.04,19.3,14.1,975,62.9,19.5,-0.1,-0.1,0.233
"2022-06-26 08:00:00",11209,"KS003","Flickner","Rainfed South",38.2346,-97.5709,455,12.94,22.15,176,238,190,0,0,0,1.93,335.1,3.06,19.6,14,975,61.4,20.1,-0.1,0.1,0.232
"2022-06-26 08:15:00",11210,"KS003","Flickner","Rainfed South",38.2346,-97.5709,455,13.13,23.39,180,236,254,0,0,0,2.53,340.7,4.69,20.3,13.8,975,58.6,20.8,0.1,-0.2,0.243
"2022-06-26 08:30:00",11211,"KS003","Flickner","Rainfed South",38.2346,-97.5709,455,13.34,24.76,180,225,305,0,0,0,3.28,344.2,5.22,20.9,13.3,975,53.3,21.8,-0.2,-0.1,0.233
"2022-06-26 08:45:00",11212,"KS003","Flickner","Rainfed South",38.2346,-97.5709,455,13.47,26.21,189,225,395,0,0,0,4.12,348.7,6.32,21.4,13.2,975,51.9,22.7,-1.5,0.5,0.217
"2022-06-26 09:00:00",11213,"KS003","Flickner","Rainfed South",38.2346,-97.5709,455,13.41,27.19,161,211,410,0,0,0,5.31,357.9,7.98,22.1,12.8,974,48.2,23.4,0.9,-0.3,0.228
"2022-06-26 09:15:00",11214,"KS003","Flickner","Rainfed South",38.2346,-97.5709,455,13.68,27.63,176,231,410,0,0,0,5.96,355,9.12,22.2,12.1,974,45.2,23.6,-0.6,-0.9,0.213
"2022-06-26 09:30:00",11215,"KS003","Flickner","Rainfed South",38.2346,-97.5709,455,13.47,28.23,187,219,415,0,0,0,6.16,1.4,10.1,22.7,11.8,974,43.1,24,-0.4,-1.4,0.224
"2022-06-26 09:45:00",11216,"KS003","Flickner","Rainfed South",38.2346,-97.5709,455,13.41,27.7,186,225,326,0,0,0,7.96,356,12.05,22.2,11.6,974,43.4,23.9,1.4,-0.3,0.227
"2022-06-26 10:00:00",11217,"KS003","Flickner","Rainfed South",38.2346,-97.5709,455,13.5,28.16,163,238,443,0,0,0,7.63,354,12.52,22.2,12.4,973,46.3,23.6,2.2,-2.3,0.218
"2022-06-26 10:15:00",11218,"KS003","Flickner","Rainfed South",38.2346,-97.5709,455,13.52,29.3,194,220,461,0,0,0,7.05,351.1,12.84,22.1,13,973,49.3,23.7,-0.7,2.1,0.227
"2022-06-26 10:30:00",11219,"KS003","Flickner","Rainfed South",38.2346,-97.5709,455,13.45,27.96,161,215,324,0,0,0,6.95,353.2,10.83,22,12.3,973,47,23.5,-0.5,0,0.222
"2022-06-26 10:45:00",11220,"KS003","Flickner","Rainfed South",38.2346,-97.5709,455,13.63,28.02,191,240,384,0,0,0,7.41,354.9,11.16,22.1,12,973,45.3,23.3,-2.8,-0.3,0.226
"2022-06-26 11:00:00",11221,"KS003","Flickner","Rainfed South",38.2346,-97.5709,455,13.55,29.17,174,221,477,0,0,0,7.59,351.9,11.55,22.4,12.2,973,44.9,23.6,-0.6,0.1,0.23
"2022-06-26 11:15:00",11222,"KS003","Flickner","Rainfed South",38.2346,-97.5709,455,13.55,29.87,191,236,540,0,0,0,7.46,355.2,11.31,23,12,973,43.1,24.1,0.3,3.3,0.223
"2022-06-26 11:30:00",11223,"KS003","Flickner","Rainfed South",38.2346,-97.5709,455,13.53,30.19,180,241,526,0,0,0,7.53,354.9,10.84,22.9,11.9,973,42.4,24.5,-4.7,0.8,0.224
"2022-06-26 11:45:00",11224,"KS003","Flickner","Rainfed South",38.2346,-97.5709,455,13.53,30.66,174,217,626,0,0,0,7.3,1.6,11.47,23.4,11.8,973,41.4,24.8,-0.1,-1.4,0.231
"2022-06-26 12:00:00",11225,"KS003","Flickner","Rainfed South",38.2346,-97.5709,455,13.5,31.43,182,213,767,0,0,0,6.41,347.5,9.46,23.8,12,973,41.1,25.5,-1.9,1.5,0.226
"2022-06-26 12:15:00",11226,"KS003","Flickner","Rainfed South",38.2346,-97.5709,455,13.51,31.91,188,226,612,0,0,0,6.15,343.6,10.24,23.6,11.5,974,39.2,25.8,-0.4,-0.3,0.218
"2022-06-26 12:30:00",11227,"KS003","Flickner","Rainfed South",38.2346,-97.5709,455,13.51,31.9,216,245,564,0,0,0,6.15,343.6,10.46,23.6,11.4,974,39.2,25.8,1.1,-1.4,0.23
"2022-06-26 12:45:00",11228,"KS003","Flickner","Rainfed South",38.2346,-97.5709,455,13.51,31.54,194,258,433,0,0,0,5.75,337.4,9.76,23.3,11.2,974,39.7,25.4,-1.6,-0.4,0.224
"2022-06-26 13:00:00",11229,"KS003","Flickner","Rainfed South",38.2346,-97.5709,455,13.51,31.55,169,249,561,0,0,0,6,340.4,10.61,23.6,11.2,973,38.4,25.4,0.6,-0.2,0.229
"2022-06-26 13:15:00",11230,"KS003","Flickner","Rainfed South",38.2346,-97.5709,455,13.52,31.62,180,249,502,0,0,0,6.23,343,9.96,23.4,10.8,974,37.3,25.5,-1.2,-0.2,0.236
"2022-06-26 13:30:00",11231,"KS003","Flickner","Rainfed South",38.2346,-97.5709,455,13.51,31.53,180,220,565,0,0,0,5.97,343.2,9.51,23.6,10.8,973,37.2,25.3,0,-1.1,0.227
"2022-06-26 13:45:00",11232,"KS003","Flickner","Rainfed South",38.2346,-97.5709,455,13.52,31.55,199,207,460,0,0,0,5.52,331.5,8.72,23.7,10.9,973,36.9,25.4,-1,0.5,0.231
"2022-06-26 14:00:00",11233,"KS003","Flickner","Rainfed South",38.2346,-97.5709,455,13.52,31.12,181,223,342,0,0,0,5.59,334.8,9.31,23.2,10.5,973,37,25.2,-1.3,1.2,0.219
"2022-06-26 14:15:00",11234,"KS003","Flickner","Rainfed South",38.2346,-97.5709,455,13.52,30.26,193,222,278,0,0,0,5.89,347.2,9.6,22.9,9.5,973,34,24.6,-0.1,-1.1,0.219
"2022-06-26 14:30:00",11235,"KS003","Flickner","Rainfed South",38.2346,-97.5709,455,13.52,29.39,176,237,225,0,0,0,5.42,344.6,7.88,22.8,9.6,973,34.5,24,1.3,-2.1,0.233
"2022-06-26 14:45:00",11236,"KS003","Flickner","Rainfed South",38.2346,-97.5709,455,13.51,28.84,199,233,215,0,0,0,5.14,348.1,7.42,22.7,9.9,973,35.8,23.8,0.2,0,0.226
"2022-06-26 15:00:00",11237,"KS003","Flickner","Rainfed South",38.2346,-97.5709,455,13.52,28.75,187,211,258,0,0,0,4.86,343,8.86,22.9,10.1,973,36.4,23.8,-0.7,-0.1,0.223
"2022-06-26 15:15:00",11238,"KS003","Flickner","Rainfed South",38.2346,-97.5709,455,13.52,28.81,174,235,272,0,0,0,5.04,340.7,9.1,22.9,10.4,973,37.2,24,-0.5,-0.6,0.225
"2022-06-26 15:30:00",11239,"KS003","Flickner","Rainfed South",38.2346,-97.5709,455,13.52,28.83,195,212,254,0,0,0,5.19,343.4,7.76,22.8,10.7,973,38.6,24,0,-1.1,0.211
"2022-06-26 15:45:00",11240,"KS003","Flickner","Rainfed South",38.2346,-97.5709,455,13.52,28.6,212,227,226,0,0,0,4.78,350.7,7.46,22.7,10.9,973,39.5,23.8,0.1,-0.5,0.233
"2022-06-26 16:00:00",11241,"KS003","Flickner","Rainfed South",38.2346,-97.5709,455,13.52,28.45,190,218,245,0,0,0,4.87,344.1,6.94,22.5,10.9,973,39.9,23.6,-0.3,-0.1,0.221
"2022-06-26 16:15:00",11242,"KS003","Flickner","Rainfed South",38.2346,-97.5709,455,13.44,27.49,166,265,181,0,0,0,4.49,349.4,7.43,22.6,10.6,973,38.6,23.5,-0.3,-0.3,0.229
"2022-06-26 16:30:00",11243,"KS003","Flickner","Rainfed South",38.2346,-97.5709,455,13.61,26.54,180,241,150,0,0,0,4.5,345.8,7.5,22.3,10.3,973,38.3,23.2,0.4,-0.8,0.219
"2022-06-26 16:45:00",11244,"KS003","Flickner","Rainfed South",38.2346,-97.5709,455,13.36,26.17,164,247,154,0,0,0,3.66,349.5,5.71,22.3,10.6,973,39.2,23,-0.7,-0.3,0.214
"2022-06-26 17:00:00",11245,"KS003","Flickner","Rainfed South",38.2346,-97.5709,455,13.14,25.84,146,248,139,0,0,0,4.18,346.7,6.8,22.2,10.7,973,40,22.9,0.1,0.2,0.2
"2022-06-26 17:15:00",11246,"KS003","Flickner","Rainfed South",38.2346,-97.5709,455,13.25,25.59,182,193,134,0,0,0,4.07,350.9,5.87,22.2,10.8,973,40.2,22.8,-1.1,0,0.211
"2022-06-26 17:30:00",11247,"KS003","Flickner","Rainfed South",38.2346,-97.5709,455,13.13,25.47,195,229,134,0,0,0,4.32,3,6.52,22.3,10.7,973,40,22.8,0.5,-0.4,0.212
"2022-06-26 17:45:00",11248,"KS003","Flickner","Rainfed South",38.2346,-97.5709,455,13.57,25.5,165,228,156,0,0,0,4.16,351.6,5.86,22.3,10.9,973,40.6,22.8,-0.1,-0.1,0.208
"2022-06-26 18:00:00",11249,"KS003","Flickner","Rainfed South",38.2346,-97.5709,455,13.38,25.59,182,251,158,0,0,0,4.02,10,6.42,22.4,10.9,973,40.2,23,0,0.5,0.211
"2022-06-26 18:15:00",11250,"KS003","Flickner","Rainfed South",38.2346,-97.5709,455,13.63,25.93,186,237,167,0,0,0,3.87,6,5.6,22.5,11,973,40.2,23.1,-0.1,0.1,0.225
"2022-06-26 18:30:00",11251,"KS003","Flickner","Rainfed South",38.2346,-97.5709,455,13.06,26.16,190,209,153,0,0,0,3.83,8.3,5.99,22.6,10.9,973,40,23.4,-0.1,-0.1,0.196
"2022-06-26 18:45:00",11252,"KS003","Flickner","Rainfed South",38.2346,-97.5709,455,13.01,26.24,182,217,155,0,0,0,3.26,15,5.12,22.6,11,973,40.2,23.4,0.1,-0.2,0.243
"2022-06-26 19:00:00",11253,"KS003","Flickner","Rainfed South",38.2346,-97.5709,455,12.95,26.44,183,237,141,0,0,0,3.44,19.1,4.82,22.5,11,973,40.4,23.4,-0.2,-0.2,0.195
"2022-06-26 19:15:00",11254,"KS003","Flickner","Rainfed South",38.2346,-97.5709,455,12.88,26.65,165,263,115,0,0,0,3.64,21.6,5.73,22.6,10.9,973,39.7,23.5,-0.2,0,0.192
"2022-06-26 19:30:00",11255,"KS003","Flickner","Rainfed South",38.2346,-97.5709,455,12.79,26.15,182,237,47,0,0,0,2.52,22.5,4.04,22.2,11,973,41.2,23.1,-0.3,-0.1,0.148
"2022-06-26 19:45:00",11256,"KS003","Flickner","Rainfed South",38.2346,-97.5709,455,12.75,24.87,195,248,12,0,0,0,1.47,21.3,2.9,21.2,11.1,973,44.1,22.2,-0.1,-0.1,0.282
"2022-06-26 20:00:00",11257,"KS003","Flickner","Rainfed South",38.2346,-97.5709,455,12.72,23.33,171,224,3,0,0,0,1.44,21.6,1.86,20.4,11.1,973,46.5,21,-0.1,-0.3,0.2
"2022-06-26 20:15:00",11258,"KS003","Flickner","Rainfed South",38.2346,-97.5709,455,12.72,21.83,181,247,0,0,0,0,1.1,29.6,1.55,19.8,10.9,974,47.4,20,-0.1,-0.2,"NAN"
"2022-06-26 20:30:00",11259,"KS003","Flickner","Rainfed South",38.2346,-97.5709,455,12.71,20.62,179,189,0,0,0,0,0.83,19.8,1.01,19.4,10.9,974,48.2,19.2,0.1,-0.1,"NAN"
"2022-06-26 20:45:00",11260,"KS003","Flickner","Rainfed South",38.2346,-97.5709,455,12.7,19.62,193,224,0,0,0,0,0.51,30.8,0.9,18.5,10.9,974,51.2,18.5,-0.1,-0.1,"NAN"
"2022-06-26 21:00:00",11261,"KS003","Flickner","Rainfed South",38.2346,-97.5709,455,12.69,18.7,206,217,0,0,0,0,0.51,346.2,0.95,18.2,10.9,974,52.4,17.6,-0.1,-0.2,"NAN"
"2022-06-26 21:15:00",11262,"KS003","Flickner","Rainfed South",38.2346,-97.5709,455,12.69,18.21,181,209,0,0,0,0,1.03,349.8,1.16,17.7,11.2,974,55.7,17.2,0,-0.3,"NAN"
"2022-06-26 21:30:00",11263,"KS003","Flickner","Rainfed South",38.2346,-97.5709,455,12.67,17.56,178,226,0,0,0,0,0.77,346.9,1.16,16,11.8,974,64.7,16.5,-0.1,-0.3,"NAN"
"2022-06-26 21:45:00",11264,"KS003","Flickner","Rainfed South",38.2346,-97.5709,455,12.67,16.91,186,227,0,0,0,0,0.9,356.6,1.32,15.8,11.8,974,65.4,15.6,0.2,-0.3,"NAN"
"2022-06-26 22:00:00",11265,"KS003","Flickner","Rainfed South",38.2346,-97.5709,455,12.67,16.41,178,257,0,0,0,0,1.23,357.1,1.45,15.9,11.7,974,65,15.3,-0.2,-0.3,"NAN"
"2022-06-26 22:15:00",11266,"KS003","Flickner","Rainfed South",38.2346,-97.5709,455,12.66,16.02,168,233,0,0,0,0,0.79,358.6,1.14,15.7,11.7,975,66,15.1,0,-0.2,"NAN"
"2022-06-26 22:30:00",11267,"KS003","Flickner","Rainfed South",38.2346,-97.5709,455,12.65,15.52,164,236,0,0,0,0,0.5,221.8,0.82,14.9,11.9,975,70.4,14.7,0,-0.2,"NAN"
"2022-06-26 22:45:00",11268,"KS003","Flickner","Rainfed South",38.2346,-97.5709,455,12.65,15.13,189,206,0,0,0,0,0.34,218.9,0.58,14.5,12.1,975,72.9,14.3,0,-0.1,"NAN"
"2022-06-26 23:00:00",11269,"KS003","Flickner","Rainfed South",38.2346,-97.5709,455,12.64,15.04,197,223,0,0,0,0,0.88,234.8,1.23,14.8,12.4,975,73.7,14.2,0.2,-0.1,"NAN"
"2022-06-26 23:15:00",11270,"KS003","Flickner","Rainfed South",38.2346,-97.5709,455,12.64,15.21,199,235,0,0,0,0,0.67,164.2,0.86,14.8,12.7,975,75.5,14.4,-0.1,-0.3,"NAN"
"2022-06-26 23:30:00",11271,"KS003","Flickner","Rainfed South",38.2346,-97.5709,455,12.63,15.31,155,221,0,0,0,0,0.43,245.5,0.69,14.9,13,975,76.7,14.5,-0.2,-0.3,"NAN"
"2022-06-26 23:45:00",11272,"KS003","Flickner","Rainfed South",38.2346,-97.5709,455,12.62,15.43,180,236,0,0,0,0,0.7,267.9,0.99,15.3,13.2,975,76.3,14.6,0,-0.2,"NAN"
"2022-06-27 00:00:00",11273,"KS003","Flickner","Rainfed South",38.2346,-97.5709,455,12.62,15.46,157,227,0,0,0,0,0.61,265.7,1.23,15.1,13.6,975,79.3,14.7,0,-0.3,"NAN"
"2022-06-27 00:15:00",11274,"KS003","Flickner","Rainfed South",38.2346,-97.5709,455,12.61,15.35,190,218,0,0,0,0,1.1,258.2,1.44,14.7,13.4,975,80.3,14.5,0.1,-0.2,"NAN"
"2022-06-27 00:30:00",11275,"KS003","Flickner","Rainfed South",38.2346,-97.5709,455,12.6,14.94,192,212,0,0,0,0,1.24,275.3,1.67,14.6,13.3,974,79.8,14.2,0.1,-0.1,"NAN"
"2022-06-27 00:45:00",11276,"KS003","Flickner","Rainfed South",38.2346,-97.5709,455,12.61,14.51,169,211,0,0,0,0,0.71,286.2,1.18,14,13.1,974,82.1,13.8,-0.1,-0.2,"NAN"
"2022-06-27 01:00:00",11277,"KS003","Flickner","Rainfed South",38.2346,-97.5709,455,12.6,14.17,192,220,0,0,0,0,0.73,315.3,1.03,13.8,13,974,82.4,13.4,0,-0.3,"NAN"
"2022-06-27 01:15:00",11278,"KS003","Flickner","Rainfed South",38.2346,-97.5709,455,12.6,14.07,181,208,0,0,0,0,0.75,0.4,0.99,13.7,13,974,83,13.2,0,-0.2,"NAN"
"2022-06-27 01:30:00",11279,"KS003","Flickner","Rainfed South",38.2346,-97.5709,455,12.58,14.05,178,226,0,0,0,0,1.02,348.5,1.36,14.1,13.1,974,82,13.3,-0.1,-0.1,"NAN"
"2022-06-27 01:45:00",11280,"KS003","Flickner","Rainfed South",38.2346,-97.5709,455,12.58,14.08,173,231,0,0,0,0,1.03,349.3,1.35,13.7,13.3,974,84.6,13.4,0,-0.3,"NAN"
"2022-06-27 02:00:00",11281,"KS003","Flickner","Rainfed South",38.2346,-97.5709,455,12.58,14.13,166,219,0,0,0,0,0.49,293.2,0.8,13.7,13.4,974,85.3,13.4,-0.1,-0.4,"NAN"
"2022-06-27 02:15:00",11282,"KS003","Flickner","Rainfed South",38.2346,-97.5709,455,12.55,14.17,206,208,0,0,0,0,0.91,334.5,1.21,14.1,13.4,974,83.2,13.4,0,-0.3,"NAN"
"2022-06-27 02:30:00",11283,"KS003","Flickner","Rainfed South",38.2346,-97.5709,455,12.56,14.23,160,229,0,0,0,0,0.9,335.1,1.34,14,13.5,974,84.2,13.6,0,-0.2,"NAN"
"2022-06-27 02:45:00",11284,"KS003","Flickner","Rainfed South",38.2346,-97.5709,455,12.57,14.31,186,214,0,0,0,0,0.56,341.7,1.07,14.2,13.6,974,84,13.7,0.1,-0.1,"NAN"
"2022-06-27 03:00:00",11285,"KS003","Flickner","Rainfed South",38.2346,-97.5709,455,12.57,14.41,166,244,0,0,0,0,0.72,329.8,1.07,14.5,13.7,974,82.8,13.9,-0.1,-0.3,"NAN"
"2022-06-27 03:15:00",11286,"KS003","Flickner","Rainfed South",38.2346,-97.5709,455,12.56,14.6,189,208,0,0,0,0,1.27,341.1,1.91,14.8,13.7,974,81.4,14.2,0.1,-0.3,"NAN"
"2022-06-27 03:30:00",11287,"KS003","Flickner","Rainfed South",38.2346,-97.5709,455,12.55,14.73,187,249,0,0,0,0,0.77,336.7,1.14,14.8,13.9,974,82.4,14.4,0.1,-0.2,"NAN"
"2022-06-27 03:45:00",11288,"KS003","Flickner","Rainfed South",38.2346,-97.5709,455,12.55,14.82,160,235,0,0,0,0,0.36,203.9,0.61,14.7,13.9,974,83.1,14.5,0.2,-0.3,"NAN"
"2022-06-27 04:00:00",11289,"KS003","Flickner","Rainfed South",38.2346,-97.5709,455,12.55,14.87,203,195,0,0,0,0,0.67,356.6,1.04,15.2,14,974,81.2,14.6,-0.1,-0.1,"NAN"
"2022-06-27 04:15:00",11290,"KS003","Flickner","Rainfed South",38.2346,-97.5709,455,12.54,14.97,189,219,0,0,0,0,0.66,24.7,1.02,15.2,14.1,974,81.9,14.7,0,-0.4,"NAN"
"2022-06-27 04:30:00",11291,"KS003","Flickner","Rainfed South",38.2346,-97.5709,455,12.53,14.94,166,230,0,0,0,0,0.46,83.4,0.72,15.2,14.1,974,82,14.7,0,-0.1,"NAN"
"2022-06-27 04:45:00",11292,"KS003","Flickner","Rainfed South",38.2346,-97.5709,455,12.53,14.95,191,214,0,0,0,0,0.53,62.3,0.74,15.3,14,974,80.4,14.9,0,-0.4,-0.6
"2022-06-27 05:00:00",11293,"KS003","Flickner","Rainfed South",38.2346,-97.5709,455,12.52,14.89,167,216,1,0,0,0,0.49,351,0.78,15.1,14,974,81.4,14.8,0,0,0.241
"2022-06-27 05:15:00",11294,"KS003","Flickner","Rainfed South",38.2346,-97.5709,455,12.53,14.93,166,234,7,0,0,0,0.87,291.6,1.21,15.1,14,974,81.7,14.7,0,-0.1,0.171
"2022-06-27 05:30:00",11295,"KS003","Flickner","Rainfed South",38.2346,-97.5709,455,12.54,15.11,170,214,26,0,0,0,1.01,328.1,1.27,15,14,974,81.9,14.8,0.1,-0.6,0.193
"2022-06-27 05:45:00",11296,"KS003","Flickner","Rainfed South",38.2346,-97.5709,455,12.56,15.92,167,210,44,0,0,0,0.72,341.3,1.27,15.2,14.1,974,81.8,15.1,0.1,-0.2,0.144
"2022-06-27 06:00:00",11297,"KS003","Flickner","Rainfed South",38.2346,-97.5709,455,12.57,17.25,179,213,65,0,0,0,0.33,273.1,0.65,15.5,14.5,974,82.4,15.7,0,-0.4,0.225
